phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
2659986,http://interweaveservices.com/mm/forsale/gdoc2014/google/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=2659986,2014-09-16T09:06:06+00:00,yes,2014-09-19T17:00:35+00:00,yes,Other
2659920,http://dfrgidg.tk/a1.asp,http://www.phishtank.com/phish_detail.php?phish_id=2659920,2014-09-16T08:48:30+00:00,yes,2014-09-16T17:34:29+00:00,yes,Other
2659874,http://vansshoessale.org/c/&amp;Zeta;&amp;Alpha;/&amp;Eta;&amp;Alpha;/&amp;mu;/417852698523658965232/89fa700a3dbea3ed362c8350f6f4c0bd/,http://www.phishtank.com/phish_detail.php?phish_id=2659874,2014-09-16T08:39:49+00:00,yes,2014-09-18T00:31:35+00:00,yes,Other
2659872,http://vansshoessale.org/c/&amp;Zeta;&amp;Alpha;/&amp;Eta;&amp;Alpha;/&amp;mu;/417852698523658965232/878d3236b207afc56c6ba479ca3c8e8c/,http://www.phishtank.com/phish_detail.php?phish_id=2659872,2014-09-16T08:39:33+00:00,yes,2014-09-18T09:20:46+00:00,yes,Other
2659843,http://dhh.no/cms/wp-includes/images/smilies/securedoc/Docs/Googledoc/,http://www.phishtank.com/phish_detail.php?phish_id=2659843,2014-09-16T08:35:41+00:00,yes,2014-09-16T16:07:36+00:00,yes,Other
2659842,http://dhh.no/cms/wp-includes/images/smilies/Docs/Docs/Googledoc/,http://www.phishtank.com/phish_detail.php?phish_id=2659842,2014-09-16T08:35:33+00:00,yes,2014-09-22T20:50:50+00:00,yes,Other
2659813,http://mininas.cl/algers/,http://www.phishtank.com/phish_detail.php?phish_id=2659813,2014-09-16T08:30:14+00:00,yes,2014-09-16T20:10:36+00:00,yes,Other
2659809,http://www.jochambers.com/wp-admin/network/index.html,http://www.phishtank.com/phish_detail.php?phish_id=2659809,2014-09-16T08:27:45+00:00,yes,2014-09-16T18:39:14+00:00,yes,"NatWest Bank"
2659774,http://helpdeskweb1922.wix.com/webmailverification,http://www.phishtank.com/phish_detail.php?phish_id=2659774,2014-09-16T07:20:41+00:00,yes,2014-09-17T20:08:48+00:00,yes,Other
2659754,http://vansshoessale.org/c/&Zeta%3b&Alpha%3b/&Eta%3b&Alpha%3b/&mu%3b/417852698523658965232/89fa700a3dbea3ed362c8350f6f4c0bd/,http://www.phishtank.com/phish_detail.php?phish_id=2659754,2014-09-16T06:28:57+00:00,yes,2014-09-16T16:54:27+00:00,yes,PayPal
2659752,http://vansshoessale.org/c/&Zeta%3b&Alpha%3b/&Eta%3b&Alpha%3b/&mu%3b/417852698523658965232/878d3236b207afc56c6ba479ca3c8e8c/,http://www.phishtank.com/phish_detail.php?phish_id=2659752,2014-09-16T06:28:56+00:00,yes,2014-09-20T17:30:54+00:00,yes,PayPal
2659753,http://vansshoessale.org/c/&Zeta;&Alpha;/&Eta;&Alpha;/&mu;/417852698523658965232/,http://www.phishtank.com/phish_detail.php?phish_id=2659753,2014-09-16T06:28:56+00:00,yes,2014-09-16T14:17:32+00:00,yes,PayPal
2659751,http://vansshoessale.org/c/&Zeta;&Alpha;/&Eta;&Alpha;/&mu;/417852698523658965232,http://www.phishtank.com/phish_detail.php?phish_id=2659751,2014-09-16T06:28:54+00:00,yes,2014-09-16T19:29:49+00:00,yes,PayPal
2659750,http://vansshoessale.org/c/&Zeta;&Alpha;/&Eta;&Alpha;/&mu;/417852698523658965232/f6898d0031d3d4dd363bfc137557c1b1/,http://www.phishtank.com/phish_detail.php?phish_id=2659750,2014-09-16T06:28:53+00:00,yes,2014-09-16T16:12:45+00:00,yes,PayPal
2659732,http://vansshoessale.org/c/&amp;Zeta;&amp;Alpha;/&amp;Eta;&amp;Alpha;/&amp;mu;/417852698523658965232/1d79b489cff5a216568374a293f3a9e0/,http://www.phishtank.com/phish_detail.php?phish_id=2659732,2014-09-16T05:41:29+00:00,yes,2014-09-16T16:02:01+00:00,yes,Other
2659731,http://vansshoessale.org/c/&amp;Zeta;&amp;Alpha;/&amp;Eta;&amp;Alpha;/&amp;mu;/417852698523658965232/,http://www.phishtank.com/phish_detail.php?phish_id=2659731,2014-09-16T05:40:32+00:00,yes,2014-09-16T16:03:07+00:00,yes,Other
2659730,http://vansshoessale.org/c/&amp;Zeta;&amp;Alpha;/&amp;Eta;&amp;Alpha;/&amp;mu;/417852698523658965232/f6898d0031d3d4dd363bfc137557c1b1/,http://www.phishtank.com/phish_detail.php?phish_id=2659730,2014-09-16T05:40:00+00:00,yes,2014-09-16T14:19:09+00:00,yes,Other
2659728,http://vansshoessale.org/c/&amp;Zeta;&amp;Alpha;/&amp;Eta;&amp;Alpha;/&amp;mu;/417852698523658965232/921a7ed6e496fa01364c80a759e57fc2/,http://www.phishtank.com/phish_detail.php?phish_id=2659728,2014-09-16T05:38:36+00:00,yes,2014-09-16T13:12:42+00:00,yes,Other
2659727,http://vansshoessale.org/c/&amp;Zeta;&amp;Alpha;/&amp;Eta;&amp;Alpha;/&amp;mu;/417852698523658965232,http://www.phishtank.com/phish_detail.php?phish_id=2659727,2014-09-16T05:38:04+00:00,yes,2014-09-17T17:34:40+00:00,yes,Other
2659688,http://paypal.com.cgi.web.temp.websketches.com/a7604c1a47ba9bfc919716075eece4c4/,http://www.phishtank.com/phish_detail.php?phish_id=2659688,2014-09-16T05:21:57+00:00,yes,2014-09-16T16:00:23+00:00,yes,Other
2659625,http://vansshoessale.org/c/&Zeta%3b&Alpha%3b/&Eta%3b&Alpha%3b/&mu%3b/417852698523658965232/1d79b489cff5a216568374a293f3a9e0/,http://www.phishtank.com/phish_detail.php?phish_id=2659625,2014-09-16T04:02:59+00:00,yes,2014-09-16T08:20:32+00:00,yes,PayPal
2659624,http://vansshoessale.org/c/&Zeta%3B&Alpha%3B/&Eta%3B&Alpha%3B/&mu%3B/417852698523658965232/,http://www.phishtank.com/phish_detail.php?phish_id=2659624,2014-09-16T04:02:58+00:00,yes,2014-09-16T15:32:08+00:00,yes,PayPal
2659623,http://vansshoessale.org/c/&Zeta%3B&Alpha%3B/&Eta%3B&Alpha%3B/&mu%3B/417852698523658965232/f6898d0031d3d4dd363bfc137557c1b1/,http://www.phishtank.com/phish_detail.php?phish_id=2659623,2014-09-16T04:02:24+00:00,yes,2014-09-16T15:32:08+00:00,yes,PayPal
2659619,http://vansshoessale.org/c/&Zeta%3b&Alpha%3b/&Eta%3b&Alpha%3b/&mu%3b/417852698523658965232/921a7ed6e496fa01364c80a759e57fc2/,http://www.phishtank.com/phish_detail.php?phish_id=2659619,2014-09-16T04:01:25+00:00,yes,2014-09-16T15:32:08+00:00,yes,PayPal
2659618,http://vansshoessale.org/c/%26Zeta%3B%26Alpha%3B/%26Eta%3B%26Alpha%3B/%26mu%3B/417852698523658965232,http://www.phishtank.com/phish_detail.php?phish_id=2659618,2014-09-16T04:01:23+00:00,yes,2014-09-16T15:32:40+00:00,yes,PayPal
2659589,http://www.promed.ro/oku/update/cmd=e10adc3949ba59abbe56e057f20f883e/update/,http://www.phishtank.com/phish_detail.php?phish_id=2659589,2014-09-16T03:19:20+00:00,yes,2014-09-16T11:14:38+00:00,yes,PayPal
2659548,http://173.239.17.248/wp-admin/js/login.jsp.htm,http://www.phishtank.com/phish_detail.php?phish_id=2659548,2014-09-16T02:48:44+00:00,yes,2014-09-16T19:29:16+00:00,yes,Other
2659527,http://www.sistemasactivos.com/cache/css,http://www.phishtank.com/phish_detail.php?phish_id=2659527,2014-09-16T02:45:40+00:00,yes,2014-09-16T08:25:44+00:00,yes,Other
2659511,http://tr.im/29yJL,http://www.phishtank.com/phish_detail.php?phish_id=2659511,2014-09-16T02:43:19+00:00,yes,2014-09-16T08:12:17+00:00,yes,Other
2659497,http://www.editorschoice.co/httpwww.sparkasse.de/_metanav/,http://www.phishtank.com/phish_detail.php?phish_id=2659497,2014-09-16T02:40:23+00:00,yes,2014-09-16T08:10:42+00:00,yes,Other
2659462,http://miriampatini.com.br/web/xmlrpc/sdhaso9.php,http://www.phishtank.com/phish_detail.php?phish_id=2659462,2014-09-16T00:50:15+00:00,yes,2014-09-18T11:28:48+00:00,yes,Bradesco
2659461,"http://samjw.com/890,82767645/",http://www.phishtank.com/phish_detail.php?phish_id=2659461,2014-09-16T00:47:31+00:00,yes,2014-09-16T18:39:46+00:00,yes,Bradesco
2659426,http://spleng.com/googledocs%20update/googledoc,http://www.phishtank.com/phish_detail.php?phish_id=2659426,2014-09-16T00:05:39+00:00,yes,2014-09-16T15:47:21+00:00,yes,Other
2659425,http://www.larionlifesciences.in/ABDOX/ND/index.html,http://www.phishtank.com/phish_detail.php?phish_id=2659425,2014-09-16T00:05:21+00:00,yes,2014-09-16T07:48:45+00:00,yes,Other
2659418,http://spleng.com/chikayahoo/yahoo.htm,http://www.phishtank.com/phish_detail.php?phish_id=2659418,2014-09-16T00:01:58+00:00,yes,2014-09-17T07:20:50+00:00,yes,Other
2659405,https://bitly.com/1qQfq74,http://www.phishtank.com/phish_detail.php?phish_id=2659405,2014-09-15T23:55:31+00:00,yes,2014-09-17T17:34:40+00:00,yes,Bradesco
2659376,http://comprovante-anexo-00020020.sg.tf/,http://www.phishtank.com/phish_detail.php?phish_id=2659376,2014-09-15T23:12:22+00:00,yes,2014-09-18T08:26:12+00:00,yes,Other
2659357,http://www.sistemasactivos.com/cache/css/,http://www.phishtank.com/phish_detail.php?phish_id=2659357,2014-09-15T23:08:29+00:00,yes,2014-09-19T15:41:52+00:00,yes,"Banco De Brasil"
2659355,http://kinhdoanhduan.com.vn/plugins/editors/tinymce/jscripts/tiny_mce/plugins/emotions/js,http://www.phishtank.com/phish_detail.php?phish_id=2659355,2014-09-15T23:06:45+00:00,yes,2014-09-16T14:52:41+00:00,yes,Other
2659322,http://saint.fob.im/extensions/debugdevkit/lib/bitter/formats/Simple%20Tangerine%20Forward%20Banking/index.php,http://www.phishtank.com/phish_detail.php?phish_id=2659322,2014-09-15T23:02:24+00:00,yes,2014-09-16T15:02:17+00:00,yes,Other
2659321,http://guatevacaciones.com/wp-content/plugins/plugin/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=2659321,2014-09-15T23:02:18+00:00,yes,2014-09-16T08:20:37+00:00,yes,Other
2659317,http://polizamas.es/locale/gl_ES.utf8/LC_MESSAGES/Simple%20Tangerine%20Forward%20Banking/index.php,http://www.phishtank.com/phish_detail.php?phish_id=2659317,2014-09-15T23:01:46+00:00,yes,2014-09-18T08:15:43+00:00,yes,Other
2659312,http://www.iphproperties.com/2014gdocs/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=2659312,2014-09-15T23:00:44+00:00,yes,2014-09-17T17:33:30+00:00,yes,Other
2659311,http://www.gassur.cl/w/RegIn/IPAD/js/Process.php,http://www.phishtank.com/phish_detail.php?phish_id=2659311,2014-09-15T23:00:31+00:00,yes,2014-09-19T03:38:12+00:00,yes,Other
2659270,http://spagettiink.com/firefox/,http://www.phishtank.com/phish_detail.php?phish_id=2659270,2014-09-15T21:42:25+00:00,yes,2014-09-16T07:37:44+00:00,yes,Other
2659206,http://dfrgidg.tk/wap.html,http://www.phishtank.com/phish_detail.php?phish_id=2659206,2014-09-15T21:03:30+00:00,yes,2014-09-18T08:15:43+00:00,yes,Other
2659204,http://goo.gl/z8nWiD,http://www.phishtank.com/phish_detail.php?phish_id=2659204,2014-09-15T21:03:20+00:00,yes,2014-09-18T09:47:16+00:00,yes,Other
2659197,http://cadastro-seguro.com/,http://www.phishtank.com/phish_detail.php?phish_id=2659197,2014-09-15T21:02:26+00:00,yes,2014-09-16T20:35:35+00:00,yes,Other
2659162,http://kinhdoanhduan.com.vn/plugins/editors/tinymce/jscripts/tiny_mce/plugins/emotions/js/,http://www.phishtank.com/phish_detail.php?phish_id=2659162,2014-09-15T20:40:53+00:00,yes,2014-09-16T14:57:50+00:00,yes,PayPal
2659135,http://johnstrangis.com/supo/aol.htm,http://www.phishtank.com/phish_detail.php?phish_id=2659135,2014-09-15T19:52:55+00:00,yes,2014-09-16T07:26:06+00:00,yes,AOL
2659078,http://www.gassur.cl/imagenes/home/imagenes,http://www.phishtank.com/phish_detail.php?phish_id=2659078,2014-09-15T19:19:10+00:00,yes,2014-09-19T22:41:19+00:00,yes,Other
2659074,http://www.edjing.com/profile/me,http://www.phishtank.com/phish_detail.php?phish_id=2659074,2014-09-15T19:18:08+00:00,yes,2014-09-19T23:43:57+00:00,yes,Other
2659067,http://googlenote-onlapps.rhcloud.com/viewer/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=2659067,2014-09-15T19:14:48+00:00,yes,2014-09-16T07:15:18+00:00,yes,Other
2659042,https://googlenote-onlapps.rhcloud.com/viewer/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=2659042,2014-09-15T19:10:35+00:00,yes,2014-09-18T09:44:23+00:00,yes,Other
2659021,http://meltuhtm.com/upgrade/,http://www.phishtank.com/phish_detail.php?phish_id=2659021,2014-09-15T19:07:31+00:00,yes,2014-09-16T20:55:57+00:00,yes,Other
2659019,http://meltuhtm.com/upgrade,http://www.phishtank.com/phish_detail.php?phish_id=2659019,2014-09-15T19:07:30+00:00,yes,2014-09-18T07:19:59+00:00,yes,Other
2658873,http://www.cadastro-seguro.com/,http://www.phishtank.com/phish_detail.php?phish_id=2658873,2014-09-15T16:44:50+00:00,yes,2014-09-16T08:31:00+00:00,yes,Cielo
2658872,http://cadastro-seguro.com/Tst/PrimeiroAcesso.php,http://www.phishtank.com/phish_detail.php?phish_id=2658872,2014-09-15T16:44:08+00:00,yes,2014-09-16T08:31:01+00:00,yes,Cielo
2658795,http://www.eyeonrealestate.tv/kilo/googledocss/sss/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=2658795,2014-09-15T15:04:08+00:00,yes,2014-09-16T03:59:39+00:00,yes,Other
2658792,http://www.gassur.cl/imagenes/home/imagenes/,http://www.phishtank.com/phish_detail.php?phish_id=2658792,2014-09-15T15:03:47+00:00,yes,2014-09-16T08:24:34+00:00,yes,Other
2658782,http://theoneworldfoundation.org/sas/boa/,http://www.phishtank.com/phish_detail.php?phish_id=2658782,2014-09-15T15:02:32+00:00,yes,2014-09-16T03:59:41+00:00,yes,Other
2658774,http://www.akabilisim.com/downward/google/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=2658774,2014-09-15T15:01:21+00:00,yes,2014-09-16T03:59:47+00:00,yes,Other
2658761,http://frenchaccentsboutique.com/re.ner/tax.returns/pages/standard/sdin.php,http://www.phishtank.com/phish_detail.php?phish_id=2658761,2014-09-15T14:41:17+00:00,yes,2014-09-16T03:59:50+00:00,yes,Other
2658747,http://www.carderocoffeeandtea.com/kick/index2.php,http://www.phishtank.com/phish_detail.php?phish_id=2658747,2014-09-15T14:14:19+00:00,yes,2014-09-16T04:00:00+00:00,yes,Other
2658656,http://www.smartfarm.ro/common/common/,http://www.phishtank.com/phish_detail.php?phish_id=2658656,2014-09-15T13:06:52+00:00,yes,2014-09-16T00:31:06+00:00,yes,Other
2658605,http://eminonuhacamat.com/images/projects/docs.html,http://www.phishtank.com/phish_detail.php?phish_id=2658605,2014-09-15T12:03:32+00:00,yes,2014-09-16T08:24:35+00:00,yes,Other
2658600,http://www.nordicpharma.com/fr/modules/mod_footer/tmpl,http://www.phishtank.com/phish_detail.php?phish_id=2658600,2014-09-15T12:02:55+00:00,yes,2014-09-21T15:17:48+00:00,yes,Other
2658579,http://lolfreeiprpandchampions.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=2658579,2014-09-15T11:50:40+00:00,yes,2014-09-25T16:42:48+00:00,yes,Other
2658405,http://zumgizycko.pl/galeria/mini/google.doc.html,http://www.phishtank.com/phish_detail.php?phish_id=2658405,2014-09-15T11:00:34+00:00,yes,2014-09-16T01:56:38+00:00,yes,Other
2658312,http://www.gosites.biz/httpwww.sparkasse.de/_metanav/,http://www.phishtank.com/phish_detail.php?phish_id=2658312,2014-09-15T09:53:39+00:00,yes,2014-09-16T03:43:15+00:00,yes,Other
2658294,http://interweaveservices.com/mm/forsale/gdoc2014/google/,http://www.phishtank.com/phish_detail.php?phish_id=2658294,2014-09-15T09:50:56+00:00,yes,2014-09-16T02:29:04+00:00,yes,Other
2658218,http://paypal.com.cgi.web.temp.websketches.com/ea03cf1ac579cc420b6928e2d6be653b/login.php,http://www.phishtank.com/phish_detail.php?phish_id=2658218,2014-09-15T09:41:49+00:00,yes,2014-09-15T17:20:49+00:00,yes,Other
2658217,http://paypal.com.cgi.web.temp.websketches.com/a7604c1a47ba9bfc919716075eece4c4/login.php,http://www.phishtank.com/phish_detail.php?phish_id=2658217,2014-09-15T09:41:42+00:00,yes,2014-09-15T17:20:49+00:00,yes,Other
2658090,http://www.nordicpharma.com/fr/modules/mod_footer/tmpl/,http://www.phishtank.com/phish_detail.php?phish_id=2658090,2014-09-15T09:11:52+00:00,yes,2014-09-20T17:21:09+00:00,yes,PayPal
2658016,http://www.esicpondicherry.com/components/com_chronocontact/upload/red.html,http://www.phishtank.com/phish_detail.php?phish_id=2658016,2014-09-15T08:54:28+00:00,yes,2014-09-16T02:55:40+00:00,yes,Westpac
2658012,http://www.525news.com.ar/pr/administrator/modules/mod_unread/Sign_in.html,http://www.phishtank.com/phish_detail.php?phish_id=2658012,2014-09-15T08:53:56+00:00,yes,2014-09-16T02:51:33+00:00,yes,Other
2658007,http://aramistruck.cl/tmp/web/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid=&amp;userid_JeHJOXK0IDw_JOXK0IDD,http://www.phishtank.com/phish_detail.php?phish_id=2658007,2014-09-15T08:53:25+00:00,yes,2014-09-16T03:15:20+00:00,yes,Other
2657825,http://mgf.network4income.com/on-air_docs/on-air_docs/index.html,http://www.phishtank.com/phish_detail.php?phish_id=2657825,2014-09-15T07:17:36+00:00,yes,2014-09-15T17:08:34+00:00,yes,Other
2657824,http://test.fasthosting.tv/verification-systeme,http://www.phishtank.com/phish_detail.php?phish_id=2657824,2014-09-15T07:17:29+00:00,yes,2014-09-16T12:45:40+00:00,yes,Other
2657791,http://sfr-messagerie-espace.com/5357836148084bccd08be332f7c30420/cas.php?clicid=13698&amp;default=655901f66cafbfcfa9f9154034f03454,http://www.phishtank.com/phish_detail.php?phish_id=2657791,2014-09-15T07:11:05+00:00,yes,2014-09-15T21:35:22+00:00,yes,Other
2657789,http://sfr-messagerie-espace.com/5357836148084bccd08be332f7c30420/cas.php?clicid=13698&amp;default=2eab97f1935819168353c990de11bc52,http://www.phishtank.com/phish_detail.php?phish_id=2657789,2014-09-15T07:10:12+00:00,yes,2014-09-16T03:32:17+00:00,yes,Other
2657493,http://134.0.113.103/lisence/files.html,http://www.phishtank.com/phish_detail.php?phish_id=2657493,2014-09-14T19:04:39+00:00,yes,2014-09-16T12:42:35+00:00,yes,Other
2657467,http://tony.ind.br/~labortec/wp-content/uploads/2012/08/2014googledocs/,http://www.phishtank.com/phish_detail.php?phish_id=2657467,2014-09-14T19:00:37+00:00,yes,2014-09-16T02:55:41+00:00,yes,Other
2657466,http://waldeck.dev2.com.br/~labortec/wp-content/uploads/2012/08/2014googledocs/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=2657466,2014-09-14T19:00:30+00:00,yes,2014-09-14T22:17:36+00:00,yes,Other
2657454,http://mes.org.my/home/templates/i3/-/central/?id=1993UHF8YF83498UD37G283DJJ89H8D2H398J28RH,http://www.phishtank.com/phish_detail.php?phish_id=2657454,2014-09-14T18:13:46+00:00,yes,2014-09-16T12:41:26+00:00,yes,Other
2657446,http://vesinhhoanggia.com/2014/auth.php,http://www.phishtank.com/phish_detail.php?phish_id=2657446,2014-09-14T18:13:01+00:00,yes,2014-09-16T08:22:47+00:00,yes,Other
2657445,http://stialan.ac.id/%20card/auth.php,http://www.phishtank.com/phish_detail.php?phish_id=2657445,2014-09-14T18:12:54+00:00,yes,2014-09-16T12:40:50+00:00,yes,Other
2657442,http://www.penhabelplantas.com.br/~labortec/wp-content/uploads/2012/08/2014googledocs/,http://www.phishtank.com/phish_detail.php?phish_id=2657442,2014-09-14T18:12:21+00:00,yes,2014-09-16T08:22:48+00:00,yes,Other
2657421,http://204.12.26.153/includes/modules/sideboxes/classic/safesecureweb/,http://www.phishtank.com/phish_detail.php?phish_id=2657421,2014-09-14T17:04:17+00:00,yes,2014-09-15T08:39:12+00:00,yes,Apple
2657389,http://eu.battle.net.en-eu.net/,http://www.phishtank.com/phish_detail.php?phish_id=2657389,2014-09-14T16:18:32+00:00,yes,2014-09-14T22:15:53+00:00,yes,Other
2657361,http://ow.ly/Bs0Ih,http://www.phishtank.com/phish_detail.php?phish_id=2657361,2014-09-14T15:47:42+00:00,yes,2014-09-14T19:30:47+00:00,yes,Other
2657360,https://www.123contactform.com/sfnew.php?s=preview-1105129&styleid=1,http://www.phishtank.com/phish_detail.php?phish_id=2657360,2014-09-14T15:47:38+00:00,yes,2014-09-15T13:10:29+00:00,yes,Other
2657306,http://cache.nebula.phx3.secureserver.net/obj/MTRFMjE1NDQzMUU1NTg0NDE3RDg6ZTNkZjU5YTQ5YmM4ZDVmNzM1MGVkZDkxZDgxNDY5ZmQ6Ojo6,http://www.phishtank.com/phish_detail.php?phish_id=2657306,2014-09-14T15:17:24+00:00,yes,2014-09-16T00:56:18+00:00,yes,Other
2657126,http://compute-199-204-47-197.ymq-zone1.thenebulacloud.com/audio/,http://www.phishtank.com/phish_detail.php?phish_id=2657126,2014-09-14T13:32:58+00:00,yes,2014-09-15T13:02:33+00:00,yes,Other
2657125,http://compute-199-204-47-197.ymq-zone1.thenebulacloud.com/audio,http://www.phishtank.com/phish_detail.php?phish_id=2657125,2014-09-14T13:32:57+00:00,yes,2014-09-15T13:02:33+00:00,yes,Other
2657105,http://eu.battle.net.en-eu.net/login/en/,http://www.phishtank.com/phish_detail.php?phish_id=2657105,2014-09-14T13:30:36+00:00,yes,2014-09-15T13:01:03+00:00,yes,Other
2657089,http://waldeck.dev2.com.br/~labortec/wp-content/uploads/2012/08/2014googledocs/index.php,http://www.phishtank.com/phish_detail.php?phish_id=2657089,2014-09-14T12:51:16+00:00,yes,2014-09-16T08:21:29+00:00,yes,Other
2657081,http://primeinsurance.gm/googledocs/,http://www.phishtank.com/phish_detail.php?phish_id=2657081,2014-09-14T12:48:00+00:00,yes,2014-09-15T12:58:44+00:00,yes,Other
2657033,http://paypal.com.cgi.web.temp.websketches.com/ea03cf1ac579cc420b6928e2d6be653b/,http://www.phishtank.com/phish_detail.php?phish_id=2657033,2014-09-14T12:42:30+00:00,yes,2014-09-16T08:19:22+00:00,yes,Other
2656957,http://51mct.com/js/?ref=http://rwqvszdus.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=2656957,2014-09-14T12:01:23+00:00,yes,2014-09-21T15:11:54+00:00,yes,Other
2656888,http://odezhki.net/gudsquaredinportofel/zoeyfr.html,http://www.phishtank.com/phish_detail.php?phish_id=2656888,2014-09-14T09:47:16+00:00,yes,2014-09-15T12:49:47+00:00,yes,"eBay, Inc."
2656852,http://shaulaspose.it/libraries/cms/rules/,http://www.phishtank.com/phish_detail.php?phish_id=2656852,2014-09-14T03:02:08+00:00,yes,2014-09-15T11:44:49+00:00,yes,Apple
2656768,http://www.fff.re/8XUb,http://www.phishtank.com/phish_detail.php?phish_id=2656768,2014-09-13T21:11:25+00:00,yes,2014-09-14T15:32:45+00:00,yes,Apple
2656697,http://www.akabilisim.com/upward/google,http://www.phishtank.com/phish_detail.php?phish_id=2656697,2014-09-13T19:15:15+00:00,yes,2014-09-16T03:26:48+00:00,yes,Other
2656677,http://chesandjen.com/mov/2013gdocs,http://www.phishtank.com/phish_detail.php?phish_id=2656677,2014-09-13T19:13:17+00:00,yes,2014-09-16T03:43:46+00:00,yes,Other
2656678,http://chesandjen.com/mov/2013gdocs/,http://www.phishtank.com/phish_detail.php?phish_id=2656678,2014-09-13T19:13:17+00:00,yes,2014-09-16T00:37:26+00:00,yes,Other
2656672,http://snowshoerentals.com/sale/googledoc/file,http://www.phishtank.com/phish_detail.php?phish_id=2656672,2014-09-13T19:12:31+00:00,yes,2014-09-14T10:13:40+00:00,yes,Other
2656635,http://waldeck.dev2.com.br/~labortec/wp-content/uploads/2012/08/2014googledocs/,http://www.phishtank.com/phish_detail.php?phish_id=2656635,2014-09-13T19:03:41+00:00,yes,2014-09-16T01:24:54+00:00,yes,Other
2656629,http://www.compreseuimovel.com/~labortec/wp-content/uploads/2012/08/2014googledocs/,http://www.phishtank.com/phish_detail.php?phish_id=2656629,2014-09-13T19:02:45+00:00,yes,2014-09-16T03:43:56+00:00,yes,Other
2656611,http://primoos.ru/promocao/0/Ferias/1/2/index2.html,http://www.phishtank.com/phish_detail.php?phish_id=2656611,2014-09-13T19:00:10+00:00,yes,2014-09-14T14:40:45+00:00,yes,Mastercard
2656604,http://primoos.ru/promocao/,http://www.phishtank.com/phish_detail.php?phish_id=2656604,2014-09-13T18:59:31+00:00,yes,2014-09-14T14:40:12+00:00,yes,Mastercard
2656545,http://aamaadmi.onspotwebsolution.com/love/aol.htm,http://www.phishtank.com/phish_detail.php?phish_id=2656545,2014-09-13T18:52:01+00:00,yes,2014-09-14T15:21:45+00:00,yes,Other
2656524,http://vesinhhoanggia.com/2014/,http://www.phishtank.com/phish_detail.php?phish_id=2656524,2014-09-13T18:46:29+00:00,yes,2014-09-16T12:36:18+00:00,yes,Other
2656515,http://sezginmaden.com/panel/ajaximageupload/ajaximageupload/jqueryfileupload-asp/jqueryfileupload-asp/example/db/UZDSVNLCA62OAS4X4CP3F3HCUNYIXVURV9KQW748B5VLXYJ2BRV9KQW748B5VLXYJ2B8/iniciar.php?token=1ef3442fff533916d20e4628d95e7620&amp;protocolo=3205288727,http://www.phishtank.com/phish_detail.php?phish_id=2656515,2014-09-13T18:45:28+00:00,yes,2014-09-18T07:45:14+00:00,yes,Other
2656512,http://seanmwilliams.com/Moneymoney03/googledocss/sss,http://www.phishtank.com/phish_detail.php?phish_id=2656512,2014-09-13T18:45:07+00:00,yes,2014-09-14T18:18:09+00:00,yes,Other
2656511,http://seanmwilliams.com/Moneymoney02/googledocss/sss,http://www.phishtank.com/phish_detail.php?phish_id=2656511,2014-09-13T18:45:01+00:00,yes,2014-09-14T15:20:01+00:00,yes,Other
2656510,http://seanmwilliams.com/Moneymoney01/googledocss/sss,http://www.phishtank.com/phish_detail.php?phish_id=2656510,2014-09-13T18:44:55+00:00,yes,2014-09-16T08:16:55+00:00,yes,Other
2656462,http://www.dev-lbits.com/info/docs/,http://www.phishtank.com/phish_detail.php?phish_id=2656462,2014-09-13T18:32:29+00:00,yes,2014-09-15T11:43:05+00:00,yes,Other
2656401,http://networkmarketingec.com/BMM/NewDocs/,http://www.phishtank.com/phish_detail.php?phish_id=2656401,2014-09-13T14:25:23+00:00,yes,2014-09-16T12:29:59+00:00,yes,Other
2656398,http://www.akabilisim.com/upward/google/,http://www.phishtank.com/phish_detail.php?phish_id=2656398,2014-09-13T14:24:57+00:00,yes,2014-09-15T11:39:00+00:00,yes,Other
2656396,http://snowshoerentals.com/sale/googledoc/file/,http://www.phishtank.com/phish_detail.php?phish_id=2656396,2014-09-13T14:24:37+00:00,yes,2014-09-16T03:32:57+00:00,yes,Other
2656391,http://googledocs.youngs.network4income.com/login/file/Docs.htm,http://www.phishtank.com/phish_detail.php?phish_id=2656391,2014-09-13T14:23:23+00:00,yes,2014-09-16T08:15:09+00:00,yes,Other
2656365,http://www.rabbitfoodrocks.com/wp-includes/pomo/login.jsp.htm,http://www.phishtank.com/phish_detail.php?phish_id=2656365,2014-09-13T13:10:09+00:00,yes,2014-09-16T02:57:53+00:00,yes,Other
